parent_type,parent_id,parent_label,relationship,child_type,child_id,child_label
class_block,Class C – installation or alteration etc of ground source heat pumps on domestic premises,Class C – installation or alteration etc of ground source heat pumps on domestic premises,has_provision,provision,schedule-2-part-14-crossheading-class-c-installation-or-alteration-etc-of-ground-source-heat-pumps-on-domestic-premises_paragraph-C,C
part,PART 14,PART 14,has_class,class_block,Class D – installation or alteration etc of water source heat pumps on domestic premises,Class D – installation or alteration etc of water source heat pumps on domestic premises
class_block,Class D – installation or alteration etc of water source heat pumps on domestic premises,Class D – installation or alteration etc of water source heat pumps on domestic premises,has_provision,provision,schedule-2-part-14-crossheading-class-d-installation-or-alteration-etc-of-water-source-heat-pumps-on-domestic-premises_paragraph-D,D
part,PART 14,PART 14,has_class,class_block,Class E – installation or alteration etc of flue for biomass heating system on domestic premises,Class E – installation or alteration etc of flue for biomass heating system on domestic premises
class_block,Class E – installation or alteration etc of flue for biomass heating system on domestic premises,Class E – installation or alteration etc of flue for biomass heating system on domestic premises,has_provision,provision,schedule-2-part-14-crossheading-class-e-installation-or-alteration-etc-of-flue-for-biomass-heating-system-on-domestic-premises_paragraph-E,E
class_block,Class E – installation or alteration etc of flue for biomass heating system on domestic premises,Class E – installation or alteration etc of flue for biomass heating system on domestic premises,has_provision,provision,schedule-2-part-14-crossheading-class-e-installation-or-alteration-etc-of-flue-for-biomass-heating-system-on-domestic-premises_paragraph-E.1,E
part,PART 14,PART 14,has_class,class_block,Class F – installation or alteration etc of flue for combined heat and power on domestic premises,Class F – installation or alteration etc of flue for combined heat and power on domestic premises
class_block,Class F – installation or alteration etc of flue for combined heat and power on domestic premises,Class F – installation or alteration etc of flue for combined heat and power on domestic premises,has_provision,provision,schedule-2-part-14-crossheading-class-f-installation-or-alteration-etc-of-flue-for-combined-heat-and-power-on-domestic-premises_paragraph-F,F
class_block,Class F – installation or alteration etc of flue for combined heat and power on domestic premises,Class F – installation or alteration etc of flue for combined heat and power on domestic premises,has_provision,provision,schedule-2-part-14-crossheading-class-f-installation-or-alteration-etc-of-flue-for-combined-heat-and-power-on-domestic-premises_paragraph-F.1,F
part,PART 14,PART 14,has_class,class_block,Class G – installation or alteration etc of air source heat pumps on domestic premises,Class G – installation or alteration etc of air source heat pumps on domestic premises
class_block,Class G – installation or alteration etc of air source heat pumps on domestic premises,Class G – installation or alteration etc of air source heat pumps on domestic premises,has_provision,provision,schedule-2-part-14-crossheading-class-g-installation-or-alteration-etc-of-air-source-heat-pumps-on-domestic-premises_paragraph-G,G
class_block,Class G – installation or alteration etc of air source heat pumps on domestic premises,Class G – installation or alteration etc of air source heat pumps on domestic premises,has_provision,provision,schedule-2-part-14-crossheading-class-g-installation-or-alteration-etc-of-air-source-heat-pumps-on-domestic-premises_paragraph-G.1,G
class_block,Class G – installation or alteration etc of air source heat pumps on domestic premises,Class G – installation or alteration etc of air source heat pumps on domestic premises,has_provision,provision,schedule-2-part-14-crossheading-class-g-installation-or-alteration-etc-of-air-source-heat-pumps-on-domestic-premises_paragraph-G.2,G
class_block,Class G – installation or alteration etc of air source heat pumps on domestic premises,Class G – installation or alteration etc of air source heat pumps on domestic premises,has_provision,provision,schedule-2-part-14-crossheading-class-g-installation-or-alteration-etc-of-air-source-heat-pumps-on-domestic-premises_paragraph-G.3,G
part,PART 14,PART 14,has_class,class_block,Class H – installation or alteration etc of wind turbine on domestic premises,Class H – installation or alteration etc of wind turbine on domestic premises
class_block,Class H – installation or alteration etc of wind turbine on domestic premises,Class H – installation or alteration etc of wind turbine on domestic premises,has_provision,provision,schedule-2-part-14-crossheading-class-h-installation-or-alteration-etc-of-wind-turbine-on-domestic-premises_paragraph-H,H
class_block,Class H – installation or alteration etc of wind turbine on domestic premises,Class H – installation or alteration etc of wind turbine on domestic premises,has_provision,provision,schedule-2-part-14-crossheading-class-h-installation-or-alteration-etc-of-wind-turbine-on-domestic-premises_paragraph-H.1,H
class_block,Class H – installation or alteration etc of wind turbine on domestic premises,Class H – installation or alteration etc of wind turbine on domestic premises,has_provision,provision,schedule-2-part-14-crossheading-class-h-installation-or-alteration-etc-of-wind-turbine-on-domestic-premises_paragraph-H.2,H
class_block,Class H – installation or alteration etc of wind turbine on domestic premises,Class H – installation or alteration etc of wind turbine on domestic premises,has_provision,provision,schedule-2-part-14-crossheading-class-h-installation-or-alteration-etc-of-wind-turbine-on-domestic-premises_paragraph-H.3,H
part,PART 14,PART 14,has_class,class_block,Class I – installation or alteration etc of stand-alone wind turbine on domestic premises,Class I – installation or alteration etc of stand-alone wind turbine on domestic premises
class_block,Class I – installation or alteration etc of stand-alone wind turbine on domestic premises,Class I – installation or alteration etc of stand-alone wind turbine on domestic premises,has_provision,provision,schedule-2-part-14-crossheading-class-i-installation-or-alteration-etc-of-standalone-wind-turbine-on-domestic-premises_paragraph-I,I
class_block,Class I – installation or alteration etc of stand-alone wind turbine on domestic premises,Class I – installation or alteration etc of stand-alone wind turbine on domestic premises,has_provision,provision,schedule-2-part-14-crossheading-class-i-installation-or-alteration-etc-of-standalone-wind-turbine-on-domestic-premises_paragraph-I.1,I
class_block,Class I – installation or alteration etc of stand-alone wind turbine on domestic premises,Class I – installation or alteration etc of stand-alone wind turbine on domestic premises,has_provision,provision,schedule-2-part-14-crossheading-class-i-installation-or-alteration-etc-of-standalone-wind-turbine-on-domestic-premises_paragraph-I.2,I
class_block,Class I – installation or alteration etc of stand-alone wind turbine on domestic premises,Class I – installation or alteration etc of stand-alone wind turbine on domestic premises,has_provision,provision,schedule-2-part-14-crossheading-class-i-installation-or-alteration-etc-of-standalone-wind-turbine-on-domestic-premises_paragraph-I.3,I
part,PART 14,PART 14,has_class,class_block,Class J – installation or alteration etc of solar equipment on non-domestic premises,Class J – installation or alteration etc of solar equipment on non-domestic premises
class_block,Class J – installation or alteration etc of solar equipment on non-domestic premises,Class J – installation or alteration etc of solar equipment on non-domestic premises,has_provision,provision,schedule-2-part-14-crossheading-class-j-installation-or-alteration-etc-of-solar-equipment-on-nondomestic-premises_paragraph-J,J
class_block,Class J – installation or alteration etc of solar equipment on non-domestic premises,Class J – installation or alteration etc of solar equipment on non-domestic premises,has_provision,provision,schedule-2-part-14-crossheading-class-j-installation-or-alteration-etc-of-solar-equipment-on-nondomestic-premises_paragraph-J.1,J
class_block,Class J – installation or alteration etc of solar equipment on non-domestic premises,Class J – installation or alteration etc of solar equipment on non-domestic premises,has_provision,provision,schedule-2-part-14-crossheading-class-j-installation-or-alteration-etc-of-solar-equipment-on-nondomestic-premises_paragraph-J.2,J
class_block,Class J – installation or alteration etc of solar equipment on non-domestic premises,Class J – installation or alteration etc of solar equipment on non-domestic premises,has_provision,provision,schedule-2-part-14-crossheading-class-j-installation-or-alteration-etc-of-solar-equipment-on-nondomestic-premises_paragraph-J.3,J
